loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,stimulus.stopped,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,1986.3207620262983,1987.321616328918,1,1987.321616328918,Y,l,go,l,1,0.3345463487057714,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,1988.3720478196192,1989.3731086675834,1,1989.3731086675834,X,d,go,d,1,0.2999878200062085,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,1990.3737001824484,1991.3745244244783,1,1991.3745244244783,Y,l,go,l,1,0.45764495569164865,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,1992.5422213128622,1993.5428588883078,1,1993.5428588883078,X,d,go,d,1,0.4655174367217114,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,1994.710542200948,1995.710982928009,1,1995.710982928009,Y,l,go,l,1,0.34666513070988003,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,2022.5983104977931,2022.798374885635,0.2,2022.798374885635,X,d,go,d,1,0.37829275174590293,1996.7726604738564,j,25.799813032223028,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,2023.8827680568356,2024.0828794749686,0.2,2024.0828794749686,Y,l,go,l,1,0.4697714952635579,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,2025.2670534462814,2025.4672642583027,0.2,2025.4672642583027,X,d,go,d,1,0.317676538717933,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,2026.5013306660258,2026.70129614482,0.2,2026.70129614482,X,None,nogo,l,0,0.3156518124160357,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,2028.1192149724957,2028.3193554815225,0.2,2028.3193554815225,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,2029.7202668022946,2029.920801977787,0.2,2029.920801977787,X,d,go,d,1,0.34495507093379274,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,2030.971341589655,2031.1716304622387,0.2,2031.1716304622387,Y,l,go,l,1,0.40537007195234764,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,2032.2888919811376,2032.488976732624,0.2,2032.488976732624,X,d,go,d,1,0.4967329367500497,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,2033.6899186958035,2033.8902992047078,0.2,2033.8902992047078,Y,l,go,l,1,0.3587436703091953,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,2034.9575786872301,2035.1579330143286,0.2,2035.1579330143286,X,d,go,d,1,0.38660886892466806,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,2036.2585496928223,2036.4590169895673,0.2,2036.4590169895673,Y,l,go,l,1,0.34967118986241985,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,2037.5094504196604,2037.7098934739915,0.2,2037.7098934739915,X,d,go,d,1,0.3795766299153911,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,2038.794079130137,2038.99408436651,0.2,2038.99408436651,X,None,nogo,None,1,,,,,2039.7947210692219,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,2040.3952657477494,2040.5951638326515,0.2,2040.5951638326515,Y,l,go,l,1,0.37271020899061114,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,2041.679572034147,2041.879665028042,0.2,2041.879665028042,X,d,go,d,1,0.36888766539050266,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.9933086093079,None,,,2042.9933086093079,2042.9933086093079,space,6.234833912196336,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,2050.252791635008,X,d,go,d,1,0.21966979834542144,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,2051.5872113516525,Y,l,go,l,1,0.3412261030462105,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,2053.0382113754167,X,d,go,d,1,0.298422729872982,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,2054.4394732414657,Y,l,go,l,1,0.4019194069551304,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,2055.9573217176658,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,2057.7582338141947,X,d,go,d,1,0.2668469875934534,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,2059.1262539993913,Y,l,go,l,1,0.22716312804550398,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,2060.460629594847,X,d,go,d,1,0.4924109994462924,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,2062.0616886973585,X,None,nogo,None,1,,,,,2062.86210818807,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,2063.8628548543784,Y,l,go,l,1,0.4988337842078181,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,2065.464155896174,X,d,go,d,1,0.27367946913000196,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,2066.8485154673835,X,None,nogo,None,1,,,,,2067.6493305942713,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,2068.6502154423215,Y,l,go,l,1,0.22215416078688577,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,2069.984420856039,X,d,go,d,1,0.32922562400926836,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,2071.4189893726143,Y,l,go,l,1,0.2698414103797404,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,2072.8032636105345,Y,None,nogo,None,1,,,,,2073.6039657677757,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,2074.6045868583897,X,d,go,d,1,0.21967998016043566,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,2075.939001241699,Y,l,go,l,1,0.4690030107885832,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,2077.52378447332,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,2079.3246645698528,X,d,go,d,1,0.18785987437877338,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,2080.6257301208534,Y,l,go,l,1,0.21566640635137446,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,2081.943637845514,X,d,go,d,1,0.27356019646686036,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,2083.3279954773316,Y,l,go,l,1,0.39291965373558924,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,2084.82916711313,X,d,go,l,0,0.3490384628967149,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,2086.2799586521433,Y,l,go,l,1,0.4490650810621446,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,2087.8314245665824,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,2089.632827814392,X,d,go,d,1,0.29626903393364046,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,2091.033909801743,Y,l,go,l,1,0.3346190759475576,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,2092.484673704399,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,2094.2860633764503,X,d,go,d,1,0.3309051383548649,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,2095.720658559687,Y,l,go,l,1,0.31959799231844954,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,2097.155233864134,X,d,go,d,1,0.518275229333085,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,2098.7898245867545,Y,l,go,l,1,0.3066961803997401,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,2100.2074878994026,X,d,go,d,1,0.45644980475481134,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,2101.7754124725325,Y,l,go,l,1,0.2657197154185269,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,2103.143011809443,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,2104.944403420901,X,d,go,d,1,0.2170554965850897,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,2106.2621923577244,Y,l,go,l,1,0.27512868055782747,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,2107.646456898685,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,2109.4478441465035,X,d,go,d,1,0.22536725013924297,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,2110.7821363480616,Y,l,go,l,1,0.31555872155877296,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,2112.1997405092116,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,2114.001365332675,X,d,go,d,1,0.4396110250381753,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,2115.552475853343,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,2117.3539600708027,Y,None,nogo,None,1,,,,,2118.154494470553,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,2119.155232894438,X,d,go,d,1,0.5490853962110123,,,,,,,,,,,,,,,,,,26,001,27,m,"75% Bildungswissenschaft, 25% Psychologie",2023-01-17_10h36.36.570,00_bat_bachelor,2022.2.4,59.93011788067668,
